num_Rank,num_Released,num_Released Worldwide,num_Release Year,Title,num_Theatrical Distributor,num_Genre,num_Source,num_Production Method,num_Creative Type,num_Production Budget,num_Opening Weekend Theaters,num_Maximum Theaters,num_Theatrical Engagements,num_Opening Weekend Revenue,num_Domestic Box Office,num_Infl. Adj. Dom. Box Office,num_International Box Office,num_Worldwide Box Office,mojo_release_year,mojo_rank,title,mojo_worldwide_box_office,mojo_us_box_office,mojo_us%,mojo_foreign_box_office,mojo_foreign%,id,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,original_language,popularity,genres,production_companies,production_countries,spoken_languages,release_year,merge_12,merge_123
,,,,,,,,,,,,,,,,,,,2015.0,55.0,mrsix,139191345.0,1415450.0,0.01,137775895.0,0.99,357940.0,6.821,137.0,Released,2015-09-16,0.0,134.0,False,250000.0,zh,9.188,"Crime, Action, Drama",Huayi Brothers Pictures,China,"Spanish, Mandarin",2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,171.0,msdhonitheuntoldstory,28903047.0,1801550.0,0.062,27101497.0,0.94,388333.0,7.159,145.0,Released,2016-09-30,0.0,190.0,False,0.0,hi,5.286,Drama,"Star Studios, Inspired Entertainments, Friday Filmworks",India,Hindi,2016.0,both,right_only
6.0,"Dec 20, 2024","Dec 18, 2024",2024.0,mufasathelionking,Walt Disney,Musical,Original Screenplay,Animation/Live Action,Kids Fiction,200000000.0,4100.0,4100.0,38790.0,35409365.0,254567693.0,254567693.0,468050902.0,722618595.0,2024.0,6.0,mufasathelionking,722631756.0,254567693.0,0.352,468064063.0,0.65,,,,,,,,,,,,,,,,,left_only,both
27.0,"Sep 4, 2020","Jul 23, 2020",2020.0,mulan,Walt Disney,Adventure,Based on Folk Tale/Legend/Fairytale,Live Action,Historical Fiction,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,69973540.0,69973540.0,2020.0,21.0,mulan,69965374.0,,,69965374.0,1.0,10674.0,7.915,8920.0,Released,1998-06-18,304320254.0,88.0,False,90000000.0,en,73.011,"Animation, Family, Adventure","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,"English, Mandarin",1998.0,both,both
27.0,"Sep 4, 2020","Jul 23, 2020",2020.0,mulan,Walt Disney,Adventure,Based on Folk Tale/Legend/Fairytale,Live Action,Historical Fiction,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,69973540.0,69973540.0,2020.0,21.0,mulan,69965374.0,,,69965374.0,1.0,801361.0,6.5,2.0,Released,1998-02-01,0.0,60.0,False,0.0,en,1.271,"Animation, Family, Fantasy, History",,,Italian,1998.0,both,both
96.0,"Feb 24, 2023","Jan 5, 2023",2023.0,mummies,Warner Bros.,Adventure,Original Screenplay,Digital Animation,Kids Fiction,0.0,225.0,384.0,1943.0,422183.0,4960498.0,5128271.0,50200000.0,55160498.0,2023.0,88.0,mummies,54475970.0,4275970.0,0.078,50200000.0,0.92,816904.0,7.193,373.0,Released,2023-01-05,34200000.0,88.0,False,12300000.0,es,71.229,"Animation, Comedy, Family, Adventure, Fantasy","Warner Bros. Entertainment España, 4 Cats Pictures, Moomios Movie AIE, Anangu Grup SL, C.O.R.E. Feature Animation, Atresmedia",Spain,Spanish,2023.0,both,both
27.0,"Nov 10, 2017","Nov 3, 2017",2017.0,murderontheorientexpress,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,55000000.0,3341.0,3354.0,20181.0,28681472.0,102826543.0,129608087.0,248940604.0,351767147.0,2017.0,26.0,murderontheorientexpress,352789811.0,102826543.0,0.291,249963268.0,0.71,392044.0,6.706,9243.0,Released,2017-11-03,352794081.0,114.0,False,55000000.0,en,37.493,"Mystery, Drama, Crime","The Mark Gordon Company, Scott Free Productions, Genre Films, 20th Century Fox","United Kingdom, United States of America","German, English, Arabic, French",2017.0,both,both
,,,,,,,,,,,,,,,,,,,2019.0,105.0,mybestsummer,60011073.0,,,60011073.0,1.0,602663.0,5.2,6.0,Released,2019-06-06,0.0,110.0,False,0.0,zh,3.905,"Romance, Drama",,China,Mandarin,2019.0,both,right_only
89.0,"Mar 25, 2016","Mar 23, 2016",2016.0,mybigfatgreekwedding2,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,18000000.0,3133.0,3179.0,16199.0,17861950.0,59689605.0,78045017.0,32406953.0,92096558.0,2016.0,85.0,mybigfatgreekwedding2,90632641.0,59689605.0,0.659,30943036.0,0.34,302688.0,5.963,927.0,Released,2016-03-23,90632641.0,94.0,False,18000000.0,en,25.539,"Romance, Comedy","Universal Pictures, Gold Circle Films, HBO Films, Playtone, Mandate International","Canada, United States of America","English, Greek",2016.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,107.0,mybigfatgreekwedding3,38831076.0,28496030.0,0.7340000000000001,10335046.0,0.27,1001811.0,6.5,31.0,Released,2023-09-07,34900000.0,92.0,False,0.0,en,295.179,"Romance, Comedy","Gold Circle Films, Playtone, Focus Features, HBO",United States of America,"English, Greek",2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,158.0,myboyfriendsmeds,6292780.0,2971116.0,0.472,3321664.0,0.53,557940.0,7.1,284.0,Released,2020-02-14,0.0,100.0,False,0.0,es,6.713,Comedy,"Pantelion Films, Fuego Films, Traziende Films",Mexico,"Spanish, English",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,18.0,mycountrymyparents,221831086.0,177133.0,0.001,221653953.0,1.0,869724.0,5.533,15.0,Released,2021-09-30,0.0,156.0,False,0.0,zh,3.139,Drama,China Film Group Corporation,China,Mandarin,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,158.0,mydearliar,31177968.0,90545.0,0.003,31087423.0,1.0,635425.0,7.0,10.0,Released,2019-11-08,0.0,112.0,False,0.0,zh,1.589,Drama,,China,Mandarin,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,128.0,mydonkeymyloveri,7974769.0,152184.0,0.019,7821615.0,0.98,669664.0,6.447,303.0,Released,2020-09-16,0.0,97.0,False,0.0,fr,9.974,"Comedy, Adventure, Romance","Chapka Films, France 3 Cinéma, Belga Productions, La Filmerie","Belgium, France",French,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,199.0,myfairytroublemaker,7178001.0,,,7178001.0,1.0,681303.0,7.313,32.0,Released,2022-10-13,1819302.0,80.0,False,0.0,de,31.342,"Animation, Adventure, Comedy, Family, Fantasy","Fortune Cookie Filmproduktion, Ella Film, Fabrique d'images","Germany, Luxembourg",German,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,160.0,myheroacademiaheroesrising,29971229.0,13304000.0,0.444,16667229.0,0.56,592350.0,8.185,1078.0,Released,2019-12-20,29900850.0,104.0,False,0.0,ja,29.697,"Animation, Action, Fantasy, Adventure","BONES, dentsu, movic, Nippon Television Network Corporation, Shueisha, Sony Music Entertainment (Japan), Yomiuri Telecasting Corporation, TOHO, TOHO MUSIC",Japan,Japanese,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,69.0,myheroacademiaworldheroesmission,46940541.0,12271658.0,0.261,34668883.0,0.74,768744.0,7.603,438.0,Released,2021-08-06,38410729.0,105.0,False,0.0,ja,40.799,"Animation, Action, Adventure, Science Fiction","BONES, TOHO, Yomiuri Telecasting Corporation, Shueisha, Nippon Television Network Corporation, dentsu, Sony Music Entertainment (Japan), movic, Sony Pictures Releasing, Funimation Global Group",Japan,Japanese,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,103.0,mylittleponythemovie,60330833.0,21885107.0,0.363,38445726.0,0.64,335360.0,7.2,350.0,Released,2017-10-05,61294644.0,99.0,False,6000000.0,en,19.283,"Family, Animation, Adventure, Fantasy","Lionsgate, DHX Media, Allspark Pictures","Canada, United States of America",English,2017.0,both,right_only
39.0,"May 7, 2021","Apr 30, 2021",2021.0,mylove,CMC Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117788257.0,117788257.0,2021.0,41.0,mylove,116720921.0,86252.0,0.001,116634669.0,1.0,104522.0,7.63,46.0,Released,2006-08-27,0.0,26.0,False,0.0,ru,2.761,"Animation, Drama, Romance",Dago Productions,Russia,Russian,2006.0,both,both
39.0,"May 7, 2021","Apr 30, 2021",2021.0,mylove,CMC Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117788257.0,117788257.0,2021.0,41.0,mylove,116720921.0,86252.0,0.001,116634669.0,1.0,925443.0,2.0,1.0,Released,2004-10-23,0.0,37.0,False,0.0,ru,0.6,"Crime, Drama, Thriller, Horror","Almazfilm, 20:06 pictures",Russia,Russian,2004.0,both,both
39.0,"May 7, 2021","Apr 30, 2021",2021.0,mylove,CMC Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117788257.0,117788257.0,2021.0,41.0,mylove,116720921.0,86252.0,0.001,116634669.0,1.0,1497997.0,0.0,0.0,Released,2005-05-05,1500000.0,104.0,False,450000.0,it,0.1143,"Drama, Romance",,,Italian,2005.0,both,both
,,,,,,,,,,,,,,,,,,,2016.0,144.0,mymomisacharacter2,39195565.0,,,39195565.0,1.0,227932.0,7.655,475.0,Released,2016-12-22,37858128.0,96.0,False,2000000.0,pt,4.385,Comedy,"Migdal Filmes, Globo Filmes, Paris Filmes, Downtown Filmes, Universal Pictures International (UPI), Paramount Pictures Brasil",Brazil,Portuguese,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,46.0,mymomisacharacter3,34360029.0,,,34360029.0,1.0,620683.0,8.166,452.0,Released,2019-12-26,39273021.0,111.0,False,2000000.0,pt,6.591,Comedy,"Migdal Filmes, Globo Filmes, Universal Pictures International (UPI), Paramount Pictures Brasil, Brazil Production Services",Brazil,Portuguese,2019.0,both,right_only
20.0,"Oct 1, 2019","Sep 27, 2019",2019.0,mypeoplemycountry,CMC Pictures,Drama,Based on Real Life Events,Live Action,Historical Fiction,0.0,67.0,83.0,153.0,875600.0,2323409.0,2868748.0,443852463.0,446175872.0,2019.0,17.0,mypeoplemycountry,450064993.0,2356683.0,0.005,447708310.0,1.0,612845.0,6.65,51.0,Released,2019-09-30,450064993.0,154.0,False,0.0,zh,6.32,"Drama, History",Huaxia Film Distribution,China,Mandarin,2019.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,4.0,mypeoplemyhomeland,422390820.0,,,422390820.0,1.0,734778.0,6.913,23.0,Released,2020-10-01,0.0,153.0,False,0.0,zh,4.681,"Drama, Comedy","Beijing JingxiCulture &Tourism Co., Ltd., 西虹市影视文化, Alibaba Pictures Group, Beijing Jingxi Culture and Tourism, 坏猴子（上海）文化传播有限公司, 北京黎枫文化发展有限公司, 天津万荣企业管理咨询中心（有限合伙）, 上海拾谷影业有限公司, 北京真乐遣文化传播有限公司, As One Production, 天津橙子映像传媒有限公司, bilibili, 开心麻花, China Film Group Corporation",China,Mandarin,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,110.0,myspy,10200000.0,,,10200000.0,1.0,592834.0,6.876,1038.0,Released,2020-01-09,4418501.0,99.0,False,0.0,en,14.447,"Family, Action, Comedy","STX Films, MWM Studios",United States of America,"English, French",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,151.0,namiya,35351623.0,70814.0,0.002,35280809.0,1.0,494734.0,5.941,17.0,Released,2017-12-29,0.0,105.0,False,0.0,zh,4.056,"Fantasy, Drama",JCE Movies,China,Mandarin,2017.0,both,right_only
38.0,"Nov 22, 2023","Nov 22, 2023",2023.0,napoleon,Sony Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,200000000.0,3500.0,3500.0,15187.0,20638887.0,61524375.0,63571690.0,156392781.0,217917156.0,2023.0,34.0,napoleon,222435664.0,61524375.0,0.2769999999999999,160911289.0,0.72,44381.0,5.979,72.0,Released,1995-06-30,0.0,81.0,False,0.0,en,7.074,"Adventure, Family","Adelaide Motion Picture Company, Australian Film Finance Corporation, Film Australia, Furry Feature Films, Herald Ace, Nippon Herald Films, Samuel Goldwyn Company, Pacific Link Communications Japan, Fuji Television Network","Australia, Japan",English,1995.0,both,both
80.0,"May 20, 2016","May 5, 2016",2016.0,neighbors2sororityrising,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,35000000.0,3384.0,3416.0,11725.0,21760405.0,55340730.0,72358801.0,53416891.0,108757621.0,2016.0,77.0,neighbors2sororityrising,108007109.0,55455765.0,0.513,52551344.0,0.49,325133.0,5.817,4164.0,Released,2016-05-04,108758521.0,92.0,False,35000000.0,en,17.212,Comedy,"Perfect World Pictures, Point Grey Pictures, Good Universe, Universal Pictures",United States of America,English,2016.0,both,both
94.0,"Jul 27, 2016","Jul 27, 2016",2016.0,nerve,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,20000000.0,2538.0,2538.0,9683.0,9445456.0,38583626.0,50448651.0,47000319.0,85583945.0,2016.0,91.0,nerve,85251425.0,38583626.0,0.4529999999999999,46667799.0,0.55,328387.0,7.045,6555.0,Released,2016-06-27,85241496.0,96.0,False,19000000.0,en,14.439,"Mystery, Adventure, Crime","Lionsgate, Allison Shearmur Productions, Keep Your Head Productions",United States of America,English,2016.0,both,both
,,,,,,,,,,,,,,,,,,,2016.0,126.0,nevergone,48980792.0,96421.0,0.002,48884371.0,1.0,780494.0,0.0,0.0,Released,2020-12-27,0.0,6.0,False,0.0,en,1.142,,,,English,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2024.0,146.0,neverletgo,16879184.0,10306106.0,0.611,6573078.0,0.39,347761.0,5.643,42.0,Released,2015-08-28,0.0,93.0,False,0.0,en,5.494,"Drama, Action, Thriller","Kasbah-Film Tanger, Latitude Films, Mallorca Specials, Socially Organic","Morocco, Spain, United Kingdom, United States of America",English,2015.0,both,right_only
29.0,"Dec 31, 2017","Sep 29, 2017",2017.0,neversaydie,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334536622.0,334536622.0,2017.0,28.0,neversaydie,334530869.0,,,334530869.0,1.0,479306.0,5.7,48.0,Released,2017-09-30,334530869.0,100.0,False,0.0,zh,2.896,"Comedy, Fantasy","Fun Age Pictures, New Classics Media",China,Mandarin,2017.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,23.0,neversaynever,301957043.0,,,301957043.0,1.0,40004.0,5.266,32.0,Released,2005-09-28,0.0,101.0,False,0.0,fr,3.242,Comedy,"TPS Star, SND, TF1 Films Production",France,French,2005.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,23.0,neversaynever,301957043.0,,,301957043.0,1.0,1112175.0,6.929,14.0,Released,2023-07-06,0.0,117.0,False,0.0,zh,11.189,"Drama, Action","Beijing Happy Pictures, Tianjin Maoyan Weying Media",China,Mandarin,2023.0,both,right_only
73.0,"Dec 31, 2020","Jun 10, 2021",2020.0,neverstop,,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22114909.0,22114909.0,2021.0,167.0,neverstop,10224935.0,,,10224935.0,1.0,642643.0,0.0,0.0,Released,2019-03-11,0.0,0.0,False,0.0,cs,0.6,Documentary,Endorfilm,Czech Republic,Czech,2019.0,both,both
59.0,"Apr 12, 2021","Feb 6, 2021",2021.0,newgodsnezhareborn,,Adventure,Based on Fiction Book/Short Story,Digital Animation,Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70070914.0,70070914.0,2021.0,61.0,newgodsnezhareborn,56088478.0,,,56088478.0,1.0,663558.0,8.065,377.0,Released,2021-02-06,0.0,116.0,False,0.0,zh,22.296,"Animation, Action, Fantasy","bilibili, Alibaba Pictures Group, Light Chaser Animation Studios",China,"Mandarin, Portuguese",2021.0,both,both
83.0,"Jan 20, 2023","Aug 19, 2022",2023.0,newgodsyangjian,GKIDS,Action,Original Screenplay,Digital Animation,Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82453728.0,82453728.0,,,newgodsyangjian,,,,,,844075.0,7.0,26.0,Released,2022-08-19,70826303.0,128.0,False,0.0,zh,8.718,"Animation, Adventure, Fantasy",Light Chaser Animation Studios,China,Mandarin,2022.0,right_only,both
,,,,,,,,,,,,,,,,,,,2020.0,93.0,newsoftheworld,12668325.0,12668325.0,1.0,,,581032.0,6.99,1579.0,Released,2020-12-25,12668325.0,118.0,False,38000000.0,en,12.601,"Drama, Western, Adventure","Playtone, Pretty Pictures, Universal Pictures, Perfect World Pictures",United States of America,"German, English",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,145.0,nextgoalwins,18648802.0,6713826.0,0.36,11934976.0,0.64,256836.0,7.381,42.0,Released,2014-04-25,43089.0,97.0,False,0.0,en,2.189,Documentary,"K5 International, Agile fims, Archer's Mark",United Kingdom,English,2014.0,both,right_only
12.0,"Aug 29, 2019","Jul 17, 2019",2019.0,nezha,Well Go USA,Adventure,Original Screenplay,Digital Animation,Fantasy,0.0,66.0,135.0,428.0,1164810.0,3695533.0,4562929.0,739022963.0,742718496.0,2019.0,12.0,nezha,726024868.0,3695533.0,0.005,722329335.0,1.0,615453.0,7.906,362.0,Released,2019-07-26,742500000.0,110.0,False,20000000.0,zh,17.093,"Animation, Fantasy, Adventure","Beijing Enlight Pictures, Horgos Coloroom Pictures, October Media, Chengdu Coco Cartoon",China,Mandarin,2019.0,both,both
12.0,"Aug 29, 2019","Jul 17, 2019",2019.0,nezha,Well Go USA,Adventure,Original Screenplay,Digital Animation,Fantasy,0.0,66.0,135.0,428.0,1164810.0,3695533.0,4562929.0,739022963.0,742718496.0,2019.0,12.0,nezha,726024868.0,3695533.0,0.005,722329335.0,1.0,781456.0,6.0,10.0,Released,2021-01-15,0.0,105.0,False,0.0,zh,7.377,Action,"Shine Time Entertainment Co., Ltd.",Taiwan,Mandarin,2021.0,both,both
1.0,"Feb 14, 2025","Jan 29, 2025",2025.0,nezha2,CMC Pictures,Action,Based on Folk Tale/Legend/Fairytale,Digital Animation,Fantasy,80000000.0,660.0,2228.0,5044.0,7200000.0,23251218.0,23251218.0,1977903876.0,2001155094.0,2025.0,1.0,nezha2,2259822417.0,23308176.0,0.01,2236514241.0,0.99,,,,,,,,,,,,,,,,,left_only,both
21.0,"Dec 31, 2021","Feb 1, 2022",2021.0,niceview,,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204449108.0,204449108.0,2022.0,24.0,niceview,211019042.0,,,211019042.0,1.0,803266.0,6.455,22.0,Released,2022-02-01,211018982.0,106.0,False,0.0,zh,5.023,"Drama, Family, Comedy","Shenzhen Media Film & Television, Shanghai Tao Piao Piao Movie & TV Culture",China,Mandarin,2022.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,85.0,nightlife,14308789.0,,,14308789.0,1.0,653910.0,6.323,127.0,Released,2020-02-13,10349294.0,111.0,False,0.0,de,6.012,"Comedy, Romance","Wiedemann & Berg Film, Warner Bros. Film Productions Germany, SevenPictures Film",Germany,German,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,85.0,nightlife,14308789.0,,,14308789.0,1.0,26678.0,5.8,20.0,Released,1989-09-18,0.0,92.0,False,2500000.0,en,2.146,"Horror, Comedy","Wild Night Productions, Creative Movie Marketing",United States of America,English,1989.0,both,right_only
87.0,"Dec 17, 2021","Dec 17, 2021",2021.0,nightmarealley,Searchlight Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,60000000.0,2145.0,2145.0,12433.0,2811703.0,11338107.0,12439484.0,26199666.0,37537773.0,2021.0,78.0,nightmarealley,39629195.0,11338107.0,0.286,28291088.0,0.71,597208.0,6.992,2530.0,Released,2021-12-02,39629195.0,150.0,False,60000000.0,en,27.726,"Thriller, Crime, Drama","Searchlight Pictures, Double Dare You Productions",United States of America,English,2021.0,both,both
70.0,"Sep 28, 2018","Sep 26, 2018",2018.0,nightschool,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,29000000.0,3010.0,3019.0,16123.0,27257615.0,77339130.0,96015826.0,26806503.0,104145633.0,2018.0,66.0,nightschool,103105878.0,77339130.0,0.75,25766748.0,0.25,454293.0,6.167,1546.0,Released,2018-09-27,33157615.0,111.0,False,29000000.0,en,29.771,Comedy,"HartBeat Productions, Will Packer Productions, Perfect World Pictures, Universal Pictures",United States of America,"English, French, Spanish",2018.0,both,both
70.0,"Sep 28, 2018","Sep 26, 2018",2018.0,nightschool,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,29000000.0,3010.0,3019.0,16123.0,27257615.0,77339130.0,96015826.0,26806503.0,104145633.0,2018.0,66.0,nightschool,103105878.0,77339130.0,0.75,25766748.0,0.25,1190618.0,0.0,0.0,Released,2008-01-01,0.0,11.0,False,0.0,en,0.6,"Drama, Romance",,United Kingdom,English,2008.0,both,both
73.0,"Jan 5, 2024","Jan 3, 2024",2024.0,nightswim,Universal,Horror,Based on Short Film,Live Action,Contemporary Fiction,15000000.0,3250.0,3257.0,16620.0,11797155.0,32494740.0,32494740.0,22290647.0,54785387.0,2024.0,66.0,nightswim,54768317.0,32494740.0,0.593,22273577.0,0.41,305966.0,6.7,3.0,Released,2014-10-12,0.0,4.0,False,0.0,en,1.4,Horror,,United States of America,English,2014.0,both,both
73.0,"Jan 5, 2024","Jan 3, 2024",2024.0,nightswim,Universal,Horror,Based on Short Film,Live Action,Contemporary Fiction,15000000.0,3250.0,3257.0,16620.0,11797155.0,32494740.0,32494740.0,22290647.0,54785387.0,2024.0,66.0,nightswim,54768317.0,32494740.0,0.593,22273577.0,0.41,1202401.0,0.0,0.0,Released,2023-03-01,0.0,5.0,False,0.0,fi,0.0,Drama,Cineparadiso,Finland,No Language,2023.0,both,both
,,,,,,,,,,,,,,,,,,,2016.0,113.0,ninelives,57814445.0,19700032.0,0.341,38114413.0,0.66,322240.0,5.74,988.0,Released,2016-08-03,57814445.0,87.0,False,30000000.0,en,16.946,"Fantasy, Comedy, Family","Fundamental Films, EuropaCorp","China, France",English,2016.0,both,right_only
67.0,"Mar 26, 2021","Mar 19, 2021",2021.0,nobody,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,16000000.0,2460.0,2567.0,21178.0,6820100.0,27568035.0,30658255.0,29944435.0,57512470.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,615457.0,8.018,6217.0,Released,2021-03-18,61779301.0,92.0,False,17000000.0,en,44.03,"Action, Crime, Thriller","87North Productions, Odenkirk Provissiero Entertainment, Eighty Two Films",United States of America,"English, Russian, Spanish",2021.0,both,both
67.0,"Mar 26, 2021","Mar 19, 2021",2021.0,nobody,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,16000000.0,2460.0,2567.0,21178.0,6820100.0,27568035.0,30658255.0,29944435.0,57512470.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,1275333.0,0.0,0.0,Released,2008-01-01,0.0,15.0,False,0.0,en,0.6,,,,,2008.0,both,both
67.0,"Mar 26, 2021","Mar 19, 2021",2021.0,nobody,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,16000000.0,2460.0,2567.0,21178.0,6820100.0,27568035.0,30658255.0,29944435.0,57512470.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,715325.0,0.0,0.0,Released,2020-06-15,0.0,5.0,False,0.0,en,0.6,Animation,Central St. Martins College of Art and Design,United Kingdom,,2020.0,both,both
28.0,"Nov 7, 2025","Aug 2, 2025",2025.0,nobody,CMC Pictures,Adventure,Based on Short Film,Digital Animation,Kids Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218440114.0,218440114.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,615457.0,8.018,6217.0,Released,2021-03-18,61779301.0,92.0,False,17000000.0,en,44.03,"Action, Crime, Thriller","87North Productions, Odenkirk Provissiero Entertainment, Eighty Two Films",United States of America,"English, Russian, Spanish",2021.0,both,both
28.0,"Nov 7, 2025","Aug 2, 2025",2025.0,nobody,CMC Pictures,Adventure,Based on Short Film,Digital Animation,Kids Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218440114.0,218440114.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,1275333.0,0.0,0.0,Released,2008-01-01,0.0,15.0,False,0.0,en,0.6,,,,,2008.0,both,both
28.0,"Nov 7, 2025","Aug 2, 2025",2025.0,nobody,CMC Pictures,Adventure,Based on Short Film,Digital Animation,Kids Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218440114.0,218440114.0,2021.0,60.0,nobody,57510518.0,27568035.0,0.479,29942483.0,0.52,715325.0,0.0,0.0,Released,2020-06-15,0.0,5.0,False,0.0,en,0.6,Animation,Central St. Martins College of Art and Design,United Kingdom,,2020.0,both,both
95.0,"Aug 15, 2025","Aug 13, 2025",2025.0,nobody2,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,25000000.0,3260.0,3282.0,10122.0,9251190.0,21604985.0,21604985.0,18424095.0,40029080.0,2025.0,80.0,nobody2,42894014.0,21604985.0,0.504,21289029.0,0.496,,,,,,,,,,,,,,,,,left_only,both
,,,,,,,,,,,,,,,,,,,2018.0,158.0,nobodysfool,33705333.0,31713110.0,0.941,1992223.0,0.06,514619.0,6.2,269.0,Released,2018-10-31,29152618.0,110.0,False,19000000.0,en,19.26,"Comedy, Romance","Paramount Players, BET Films, Tyler Perry Studios",United States of America,English,2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,151.0,nobunagaconcertothemovie,36187594.0,,,36187594.0,1.0,361358.0,6.8,15.0,Released,2016-01-23,0.0,126.0,False,0.0,ja,3.115,"Action, Comedy, Science Fiction",Fuji Television Network,Japan,Japanese,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,164.0,nocturnalanimals,30311857.0,10663357.0,0.352,19648500.0,0.65,340666.0,7.442,7196.0,Released,2016-11-04,29252978.0,117.0,False,22500000.0,en,21.733,"Drama, Thriller","Universal Pictures, Focus Features, Artina Films, Fade to Black Productions",United States of America,English,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,122.0,noescape,54418872.0,27288872.0,0.501,27130000.0,0.5,192141.0,6.915,2346.0,Released,2015-08-26,54418872.0,103.0,False,5000000.0,en,21.206,Thriller,"Living Films, Bold Films, Brothers Dowdle Productions",United States of America,"French, English, Thai",2015.0,both,right_only
82.0,"Jun 23, 2023","Jun 15, 2023",2023.0,nohardfeelings,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,45000000.0,3208.0,3208.0,12645.0,15002770.0,50452282.0,52158621.0,33001259.0,83453541.0,2023.0,73.0,nohardfeelings,87256407.0,50452282.0,0.578,36804125.0,0.42,884605.0,7.166,1401.0,Released,2023-06-15,82995526.0,104.0,False,45000000.0,en,298.801,"Comedy, Romance","Excellent Cadaver, Odenkirk Provissiero Entertainment, Columbia Pictures, Saks Picture Company",United States of America,English,2023.0,both,both
,,,,,,,,,,,,,,,,,,,2025.0,170.0,noise,12360256.0,,,12360256.0,1.0,1057577.0,4.801,108.0,Released,2023-03-17,0.0,90.0,False,0.0,nl,13.159,Drama,"Caviar, Screen Flanders",Belgium,Dutch,2023.0,both,right_only
